,Decision Tree,Random Forest,GBM,AdaBoost,GTB,Extra Trees,XGBoost,LightGBM,CatBoost,HistGradientBoosting,Mean
oversampler_smote_0_train.csv,0.9271498157801564,0.9486215010557332,0.9418419111510926,0.9332224485770835,0.9418419111510926,0.9458273263019726,0.9534251333171517,0.9511808176712845,0.953754092364622,0.9507131767737772,0.9447578134143966
oversampler_border2_0_train.csv,0.9263219393480592,0.9474324652136337,0.9415193530433028,0.931993445099799,0.9415193530433028,0.9452732497312503,0.9527610462644813,0.9513004019943107,0.9540267379580198,0.9502527160174004,0.944240070771356
oversampler_border1_0_train.csv,0.9254916027229152,0.9479242357217018,0.9414819889383228,0.9327166516554183,0.9414819889383228,0.9448841781846247,0.9525377665848279,0.9503585463568387,0.9532713715644272,0.9499219136261197,0.9440070244293519
oversampler_adasyn_0_train.csv,0.9264673513399957,0.9484547592016677,0.9404638599981449,0.928765006365027,0.9404638599981449,0.9449118421896903,0.9531193520629566,0.951506646983218,0.9539102406177522,0.9499819153456013,0.9438044834102198
